Index,Sentiment,SentimentText
1618,1,"@Southernbelle32 OH, like you guys would have objected to the clothe changing. "
1619,1,@SouthernBets Indeed it is so how was puppyclass ?  XX
1620,1,@SouthernBets WAUW Such nice items there then lol have fun today writing and swimming hope to talk tonight to you hugzzzzzz  XX
1621,1,@southerndelite - nite nite 
1622,1,@southerndelite How was your weekend? Did any MD's fall in your lap?  Either way ??? me something!!
1623,1,@southerndelite Thanks  and yes its late in the evening here in New Zealand.
1624,1,"@southerndelite Trouble is my middle name and you don't need to keep out - on the contrary, come on in, there's plenty of room for more! "
1625,1,@southerngirl83 ;) i still haven't really figured out all the details yet lol i'm excited too about everyone having a different fave 
1626,1,@southerngirl83 My shirt for the concert came in today..so excited 
1627,1,@southlion awe thanks sugar....I'm glad 2 b on sum1s top 3 
1628,1,@southofrome Ciao Karen! Welcome to twitter! 
1629,1,@southpadrelive HAHA ain't that the truth! 
1630,1,@southpadrelive LMFAO! at the giant bowl line OMG! U R so fast! That's why I love U - 1 of the reasons 
1631,1,"@southpeakgames yes no doubt me and @gebbie will be watching  so excited, so much more news! you lot must be buzzing too! "
1632,1,@SOUTHPHILLY_MEL lol 
1633,1,@southsalem &quot;Who have u bowed to lately? I have bowed to noone. &amp; I will not bend over 4 any of them either.  
1634,1,@southwestboaz 
1635,1,@southwestboaz aww...there's a little kid inside of us all..lol adults are just big kids that have to pay bills... 
1636,1,@southwestmtg Should I take this personal...........      Had an agent call me 3x with the same question.
1637,1,@souwah mow mow mow I love you. 
1638,1,@soveren you got the LiveCD? play with it!  Jaunty something right?
1639,1,@soverpeck EM GEE! Sushi is delicious â€“â€“ but apparently not your thing. Understandable. 
1640,1,@sovicaryn Roast Chicken TIME!!! 
1641,1,"@sovietkiki: Cthulhu! Makes you glad to be a Lib Dem, don't it? Especially on a day like today  http://bit.ly/5lxsh"
1642,1,@sovisch Succes 
1643,1,@SoWavY45 I got a lil bit of that in me 
1644,1,@SoWavY45 joe buddens is a beast  !!! &amp; so is ortiz!!!
1645,1,@sowhatx3 http://twitpic.com/6oyk0 - their so cute bby  ly.
1646,1,"@sowrongitsbec Lol, that tweet he just did about Gen Y winning twice was in response to a friend of mine at OCK "
1647,1,"@SoWrongItsChels Who's your friend? ask them what's there uncles name and if its Paul then thats my friend, yo!  ha. xD"
1648,1,@sowrongitskazie howd you go on psych? 
1649,1,@sowrongitsKazie nawww  yay for today! twas worth of a santi rating ;)
1650,1,@sowrongitstayy aw thank you   tell ur friends!
1651,1,@soxcalxsurfer NP! i luv to help when i can!  lol
1652,1,@Soxfan1918 Wanted to say HI! and glad you survived the aural assault. Who won? 
1653,1,@SoxJetsFan Glad you are ok. lol. Just bought it. 
1654,1,@SoxJetsFan I'm going to see Kenny Chesney this summer! 
1655,1,@SoxJetsFan it makes me smile how proud you are .. thats so cool 
1656,1,"@SoxJetsFan Keith Urban, of course. "
1657,1,@soxvsstripes yay! as a NY-er here in CT that is very good news 
1658,1,"@soycamo Though, you've probably got more experience than me, so you've gotten past the honeymoon stage "
1659,1,@soyenhighmount worst decision ever. jk 
1660,1,"@soyesterday lol I'm gettin there,on disc4 s3  n ahh yes, your other obsession strahovski (sp?) ;)"
1661,1,@Soylentjoe ah kevin! Ask him to order me Everything Can Be Beaten! Puhleez  it's out of stock on the SLG website &gt;_&lt;
1662,1,@soyloksiento Have a nice day. 
1663,1,"@titusofalltime but with time, everything bends to the patient water ...  ... Hey, all! "
1664,1,@Tivon cool! 
1665,1,@tivon love you!!! 10+ years strong 
1666,1,"@TizBanana Thank you, and yes I will definitely need the help of twitterland  xo"
1667,1,@TizBanana There you are!!!! 
1668,1,"@Tizer45 he's so selfish. you poor snackless boy. I will mail you some chips, just for you.  *hugs*"
1669,1,@Tizzalicious see you soon! 
1670,1,@TizzySizzleberg I am going shopping afta lunch 2 find me a suitcase!! If ur interested I'm posting a new FF in AO Group stories 
1671,1,@TizzySizzleberg I love the accents.... ahhhhh!!  
1672,1,@TizzySizzleberg Yup yup yup!  He's right there!  
1673,1,"@TJ_Black Have been following The Jack Black Diet, it really works "
1674,1,"@tj_casey @AQHA They're in Murfeesboro,TN. However you spell that! "
1675,1,@Tj_pinkgurl hey that's fabulous tj!!!!!!! wooooooo!  (via @C00L_BEANS) thanks apart from being so sore I feel sick. How r u?
1676,1,@TJ831 Same to you 
1677,1,@TJAbif 
1678,1,@TJArmour hang in there baby boy.  
1679,1,"@TJArmour Yes, I watch every night "
1680,1,@tjc89 yeah biatch! bout tiime aye. and its blue!  no more squeky unreliable broken belt/window/wiper excel
1681,1,@tjcornwall I can't wait to hear new stuff.  &lt;3 abbey.
1682,1,@TJeuro Do you REALLY want to know?? 
1683,1,@TJeuro you  too 
1684,1,"@TJF_again fix yo pic, duders! "
1685,1,@tjgillis it's so much fun  go all inclusive if you do haha yay unlimited booze
1686,1,"@tjhaskell @eddievansell 2-0, baby! Ouch, that must hurt. "
1687,1,@tjholmescnn he was keeping it real! lol 
1688,1,"@tjhoush: Congrats on your offseason move to Seattle TJ...unfortunately for me, you face my beloved Niners twice a year now "
1689,1,@tjinkerson (oops) We have a pile of ironing that needs doing here if you want to pop round ? 
1690,1,@tjinkerson Awesome  I think it's gonna be okay. It's a water pipe connected to the central heating. We're draining it now while we wait.
1691,1,"@tjinkerson LOL! DM me those, I'll include them in next week's SO 90's "
1692,1,@tjlawrence haha... &quot;gg Tories&quot;. I love it 
1693,1,@Tjmajors A really great start to turning things around. Congrats to the 88 time. I know the spotter had everything to do with it 
1694,1,@tjmcauliffe maybe you should work 
1695,1,@tjordan93 The songs are really good Tom 
1696,1,@tjowhistle YIPPEEE!!!!  :0)   ;~)        
1697,1,"@tjpip yep, it was early, especially for me! But I wanted to be sure to say goodbye to her "
1698,1,@tjrobinson Thanks for coming along 
1699,1,@TJs_Mom http://www.mousesavers.com/free.html ~might be helpful! 
1700,1,"@TJsDJs Man, I'm only 35 min away from the airport (at 2AM) "
1701,1,@TJSnoop88 I am too dude! I am glad that you have moved on  *big hug*
1702,1,@TJSnoop88 i'll be looking for you on the tv screen 
1703,1,@tjt72 I love to stand in the pouring rain too!! and jump in puddles 
1704,1,"@tjt72 thanks for asking  I'd rather wake up with a head ache, the the 'woman's curse', lol"
1705,1,@TJThyne hehe yay good to here i love Hodgins he is so funny he is kind of a smart ass but i like it. 
1706,1,@tjtong thank you 
1707,1,@tjwislon awww thank you for the birthday wishes...I'm a little late in replying but better late than never 
1708,1,@tjwislon haha what? I'm confused! I was talking about having a dog in my apartment. i dont think you look like a 12 year old girl 
1709,1,@tjwislon im good  my vaccine worked like a charm
1710,1,"@tjwm202 am sure it feels good to get things done, besides after u do u ask yourself... Why didn't I do this sooner "
1711,1,@tk300 Thanks! 
1712,1,@tkaaang when are you not???? LOL jk 
1713,1,@TKATI thank you so much for letting me know.  I completely missed that.
1714,1,@sozah Morning Sunshine 
1715,1,"@sp_ According to Mick Jagger, Hindu Ragas are more sfs sort of music "
1716,1,@Sp0on me either. 
1717,1,@sp2hari  hmmm... nothing unsual with u ... as usual u code and it works fine 
1718,1,"@sp2hari @anomit Neat, I found the answers, Thank you "
1719,1,@sp33de u wanna shower outside I will set up the hose 
1720,1,@sp33dygonzales maybe I will 
1721,1,"@Sp4rkR4t it was Trulli, he has (had?) a house down the road and runs in the local half marathon. I also like him as he's nuts!  #f1"
1722,1,@sp8des *waves* Hellooooo?  
1723,1,@spaaaam i hope im on the list.  haha
1724,1,@spaaluhi bleh yeah we just got over some vog but I'm sure that's nothing compaired to what you get 
1725,1,@spaceassassin well it does the work right?  haha very creative
1726,1,@spaceb thanks baby boo 
1727,1,@spaceboy_ it's not all bad if you're still having fun 
1728,1,"@Spacecable give him a kick in the ribs, say it's from me "
1729,1,@spacecowboytrax you will have it by the beginning of next week 
1730,1,"@spacedlawyer No, just tired today from my long trip last night and the chihuahua being neurotic all night long.    I'm excited, actually."
1731,1,@spaceguy1 You know I have to learn about Newotn's third law... hey I already know what it is! 
1732,1,@spacehotel Been listening to that album alot recently...and little kix 
1733,1,"@spacehotel do people from coventry think their followers are technician, or magician who can solve cooling problems from a distance???? "
1734,1,@spacehotel I'm amazed you remember dates like that ! I'm impressed! You are a clued up lad though 
1735,1,@spacehotel Just type bollox like i do. 
1736,1,"@spacehotel LOL it's all your fault, tweeting about Duran Duran!  By the way whatja think about Bryan Ferry/Roxy Music, Spandau Ballet?"
1737,1,@spacehotel YW! May be you've tried Thai/Chinese food? It tastes a bit like that but better  Come over 2cook4u when I visit the UK lol
1738,1,@spaceisgood how could we resist a live forum  #onlinevents
1739,1,"@spacejock once you've finished at your place, you and your experience are more than welcome at our new house... "
1740,1,"@xcool Malaysia, your Neighbour "
1741,1,@xcornchipx caved into twitter I see 
1742,1,"@xcornejo   Deaaathhhhh! boi please i wouldnt take you if you were the last guy on Earth LOL jk. Actually I have been checked, I am CLEAN "
1743,1,@xcornejo   I will tonight more than likely Lol. If Carlos comes by  he is my favorite toy Lol
1744,1,"@xCraziiChiicax If you wrote it, I'm sure we will "
1745,1,"@xctotd Drat, now you've made me nostalgic for MPW.  That's from the MPW manual, isn't it?"
1746,1,@xCUPCAK3x :O *snap fingers* listen ta this http://bit.ly/5sYdN  damn rite too 
1747,1,@xcupofcake lol that video is hecka funny 
1748,1,@XD_Ong Hold on your purchase. I am going to SG this weekend. Will pass by Funan. Let me see if I can dig up something. 
1749,1,@xdahlia sometimes it takes a few minutes to load. it sorta have to propagate through twitter database before it loads to your background 
1750,1,@xDaisyLanex thank you 
1751,1,"@xdancerxlornax You can check it out here, we are the blondes  http://bit.ly/PVPaP   xxxx"
1752,1,@XDanXo No...... I love it  wbu?
1753,1,@xdcd What are you saying about yourself 
1754,1,@xdcd Whoohoo! I m in  xx
1755,1,@xdenise sometimes kids are the best teachers 
1756,1,@xDennis okay  as long as I get control of the remote :-P
1757,1,@xDevikax Yesss i should ....  
1758,1,@xdevinnbabyy not really. He said he was sad at what the world came to. LOL 
1759,1,@xdidi just some who was a good friend but now is so fucking stupid i could just bloody hit her.. she pisses me off lol 
1760,1,@xdilailax We love you too!! 
1761,1,@xDinna clicked yours  so what do the newest counts say about visitors clicking my link on your site?
1762,1,@xDinna go for it!!  Textures are always fun to make. lol At least I've always thought so. lol
1763,1,@xDinna Welcome!  Are you gonna make more? lol
1764,1,@xDinna your welcome 
1765,1,@spacekimchi So many that now that I'm not making any money even I'm considering trying to cash in. 
1766,1,"@spaceman_  wow, how rare it is, to see you use twitter!! xD LOL the hangover was brilliant!! "
1767,1,@spacemomma this may be a really good thing actually 
1768,1,"@Spacemonk1 Haha, yes. I love that movie! "
1769,1,@spacemusic Lolz  Me is just me .. nothing special
1770,1,@spacenerd It is not uncommon to find people in this business who need to use their inside voice more often. 
1771,1,"@spacepal thanks! I'm shocked, but very pleased "
1772,1,"@SpacePirateRil It's ok i'll let you slide on the WNBA stuff, just cause the other stuff is cool "
1773,1,@Spacewolves Malibu  #PeerPong
1774,1,@SpaceyBabey yay maxwell 
1775,1,"@Spackle100 oh ya, I do my curls with the rs4 "
1776,1,@Spadesaregood Haha.. why thank you 
1777,1,@spahkleprincess haha i can't have HIS babies. so ya. 
1778,1,@spalongal Ok.. will check now 
1779,1,@spalongal Right On! thanks 
1780,1,@spamboy - have a good weekend. 
1781,1,"@spamboy odd, maybe they're designed to fail "
1782,1,"@spamfromjapan okay, I'll start using more tags as well  #??"
1783,1,@Spamotics *Poke* No Poke Backs  
1784,1,@Spamotics You're cute when you're angry 
1785,1,"@SPAMponesALL love me, hate me, say what you want about me, but all the boys and all the girls are begging to IF U SEEK AMY! "
1786,1,@SPAMponesALL me too 
1787,1,@SpamSpam Boo!  I miss everything. I hope there is good free food next week when I'm there...  
1788,1,@Spandexx hahahaha wtf dianne????? who twitters that lol...i guess it depends who the person is.....  
1789,1,@Spandexx naw shucks i feel all warm and fuzzy 
1790,1,"@spanglegluppet there are some WONDERFUL photos here!! you've got talent, Tim  particularly love the purple flower, the maple ..."
1791,1,@SpanishKabob I will post something cool tomorrow... too hard on my phone. 
1792,1,@TKDesigns4u thank you for your compliment! welcome anytime 
1793,1,"@TKDLibrarian wow! I'm sojealous! Seeing wolverine later, but no pig roast!  have fun!"
1794,1,@TKfan27 Maybe... if you ever get the fuck over here. I'm just kidding...no I'm not kidding. 
1795,1,@tknight10 @abecavin you guys got an urban dictionary cd? hook it up? 
1796,1,@TKnight10 all you have to do is add #MaxGeiger to your tweets 
1797,1,@tknighton aww...sometimes you do 
1798,1,@TknoSxMnky mmmmkay. sweet dreams. 
1799,1,@tknuewer brilliant read! just couldn't let it go 
1800,1,@tkofthewildboyz awe it's okay! I did a fashion show at that place! So much fun!! have a good time!! 
1801,1,@tkofthewildboyz what genre 
1802,1,"@tkpleslie  An overall new design is in the planning stages, will happen in a few months  #positiveposse"
1803,1,@tkpleslie Have a friend that calls me &quot;Mother Earth&quot; when ever he seems me. Nurturing is second nature to some. (me) Have God Babies. 
1804,1,@tkpleslie I have 56.2 lbs. to go! 
1805,1,@tkpleslie Oh dear! YOU have a good day - or try to. 
1806,1,@tkpleslie what I'm currently doing 
1807,1,@tkzilo Glad I could help TK  You ready to kill it?
1808,1,@TLA_Kate oh really!!! Will have to meet you there sometime! I can hop the r2 in 
1809,1,@tla09 oh nothing... hah 
1810,1,"@tlawphoto I did have a killer night!  It was so awesome   Ummm ya, drunken twitter lol "
1811,1,"@TLCRader Ah! I know, I read the daytimeottawa tweet. Ill be there next friday though "
